Date,Open,High,Low,Close,Adj Close,Volume
2020-12-11,134.460007,136.800003,134.200104,136.509995,133.161606,6548068
2020-12-14,137.020004,137.929993,135.770004,135.850006,132.517807,6485252
2020-12-15,136.389999,137.539993,136.240005,136.649994,133.298187,5398197
2020-12-16,136.710007,138.270004,136.710007,137.270004,133.902969,5382469
2020-12-17,138.009995,139.119995,137.949997,138.250000,134.858932,7405252
2020-12-18,138.259995,140.070007,137.449997,139.039993,135.629547,19988803
2020-12-21,137.960007,138.429993,136.220001,137.520004,134.146851,6732371
2020-12-22,137.289993,138.070007,136.380005,136.550003,133.200638,5023425
2020-12-23,137.389999,137.550003,136.130005,136.339996,132.995789,6004252
2020-12-24,136.199997,138.130005,136.199997,137.720001,134.341949,2588169
2020-12-28,138.149994,139.393494,137.945007,138.679993,135.278397,3714683
2020-12-29,139.220001,139.940002,138.199997,138.419998,135.024765,5139415
2020-12-30,138.600006,138.921402,137.550003,137.770004,134.390717,3261417
2020-12-31,138.309998,139.289993,137.389999,139.139999,135.727112,4076415
2021-01-04,139.660004,139.860001,136.350006,137.820007,134.439484,8330985
2021-01-05,137.990005,138.919998,136.270004,138.699997,135.297913,6856411
2021-01-06,138.770004,141.039993,138.600006,140.160004,136.722092,10577952
2021-01-07,139.750000,140.130005,138.039993,138.850006,135.444229,7355623
2021-01-08,138.470001,139.054993,137.000000,138.789993,135.385681,7448475
2021-01-11,138.750000,139.440002,137.600006,137.850006,134.468765,7240037
2021-01-12,137.850006,138.250000,136.240005,137.050003,133.688385,6333531
2021-01-13,137.100006,138.070007,137.100006,137.259995,133.893219,6078874
2021-01-14,137.429993,137.649994,135.279999,135.800003,132.469025,6172796
2021-01-15,135.250000,136.199997,134.660004,134.779999,131.474045,7757624
2021-01-19,135.699997,136.360001,133.559998,133.600006,130.323013,9184920
2021-01-20,132.529999,133.800003,131.259995,131.929993,128.693954,12506633
2021-01-21,130.649994,131.990005,130.505005,131.009995,128.567047,8765692
2021-01-22,131.020004,131.470001,129.990005,130.000000,127.575890,7202837
2021-01-25,129.949997,133.000000,129.899994,132.240005,129.774139,9639958
2021-01-26,132.250000,133.470001,131.429993,133.089996,130.608276,5996689
2021-01-27,132.389999,133.100006,127.699997,128.380005,125.986115,10826688
2021-01-28,127.839996,131.649994,127.440498,130.360001,127.929184,8242252
2021-01-29,130.190002,130.289993,128.070007,128.210007,125.819283,8344091
2021-02-01,129.000000,129.659698,128.199997,128.970001,126.565109,6534168
2021-02-02,129.600006,130.720001,128.690002,128.789993,126.388458,6825630
2021-02-03,128.949997,129.195007,127.750000,128.949997,126.545479,7309656
2021-02-04,129.380005,129.455002,128.580002,129.029999,126.623993,6613694
2021-02-05,129.119995,130.096100,129.029999,129.570007,127.153931,5063663
2021-02-08,129.929993,130.100006,128.110001,129.169998,126.761375,7011334
2021-02-09,129.460007,129.940002,128.229996,128.669998,126.270699,5917783
2021-02-10,128.750000,129.160004,127.959999,128.220001,125.829094,8594089
2021-02-11,128.539993,129.330002,128.205002,128.330002,125.937050,6139426
2021-02-12,128.000000,128.130005,126.580002,127.620003,125.240280,8407254
2021-02-16,127.970001,128.169998,126.989998,127.919998,125.534691,8246039
2021-02-17,127.190002,129.490005,127.110001,128.460007,126.064629,9188548
2021-02-18,127.809998,129.845001,127.589996,129.529999,127.114662,6936352
2021-02-19,129.350006,129.440002,127.019997,127.120003,124.749603,8277918
2021-02-22,126.790001,127.244003,126.379997,126.580002,124.219673,6975470
2021-02-23,127.779999,129.929993,127.190002,127.519997,125.142143,10145342
2021-02-24,127.349998,128.240005,126.910004,127.660004,125.279533,7263025
2021-02-25,127.489998,128.990005,126.290001,126.580002,124.219673,7790808
2021-02-26,126.540001,126.930000,121.820000,123.529999,121.226547,17718787
2021-03-01,124.160004,125.489998,124.000000,124.290001,121.972382,7740158
2021-03-02,123.870003,124.860001,123.430000,123.900002,121.589645,10206557
2021-03-03,123.769997,124.199997,122.785004,123.160004,120.863449,7536965
2021-03-04,123.099998,124.769997,121.540001,122.150002,119.872276,10228116
2021-03-05,122.760002,126.330002,122.546303,125.980003,123.630867,10491004
2021-03-08,125.760002,128.895004,125.320000,127.309998,124.936058,9224659
2021-03-09,127.644997,128.914993,126.059998,126.180000,123.827133,8859731
2021-03-10,126.150002,128.419998,125.470001,127.339996,124.965500,9070895
2021-03-11,127.129997,127.849998,126.720001,126.910004,124.543526,6941802
