Date,Open,High,Low,Close,Adj Close,Volume
2020-12-11,92.525002,93.279999,91.029999,92.449997,87.845657,9584454
2020-12-14,93.400002,93.699997,89.239998,89.440002,84.985573,12198385
2020-12-15,89.419998,90.480003,88.769997,89.370003,84.919060,11782523
2020-12-16,89.199997,89.349998,87.849998,88.690002,84.272919,9892928
2020-12-17,89.540001,89.550003,87.550003,88.410004,84.006866,11748927
2020-12-18,87.980003,88.709999,86.260002,87.190002,82.847626,27427607
2020-12-21,84.349998,86.834999,83.529999,86.089996,81.802406,11430471
2020-12-22,85.440002,85.800003,84.300003,84.360001,80.158569,8589973
2020-12-23,85.000000,86.660004,85.000000,85.690002,81.422333,7223112
2020-12-24,85.930000,85.930000,84.809998,85.330002,81.080269,3335646
2020-12-28,85.610001,86.629997,84.620003,84.900002,80.671677,8051925
2020-12-29,85.260002,85.723396,84.050003,84.610001,80.396118,7670818
2020-12-30,84.610001,86.574997,84.540001,85.330002,81.080269,7901846
2020-12-31,84.900002,85.195000,83.960098,84.449997,80.244080,8350679
2021-01-04,85.150002,85.949997,83.889999,84.709999,80.491142,9234919
2021-01-05,85.489998,89.220001,85.320000,87.000000,82.667091,13414796
2021-01-06,89.000000,90.779999,87.820000,89.800003,85.327644,13916760
2021-01-07,90.389999,90.820000,89.305000,90.220001,85.726723,9286622
2021-01-08,92.080002,92.430000,90.449997,91.080002,86.543892,11152132
2021-01-11,89.120003,92.099998,88.570000,91.599998,87.037987,10640794
2021-01-12,92.660004,93.920898,91.709999,93.339996,88.691330,10923858
2021-01-13,93.199997,93.519997,91.940002,93.250000,88.605820,9723285
2021-01-14,93.940002,96.315002,93.790001,95.489998,90.734261,13950227
2021-01-15,94.220001,94.309998,91.709999,92.089996,87.503586,10244596
2021-01-19,93.500000,95.029999,93.290001,94.510002,89.803070,9574755
2021-01-20,95.000000,95.559998,94.300201,95.379997,90.629723,8735375
2021-01-21,93.855003,94.660004,91.220001,92.010002,87.427574,10395872
2021-01-22,90.400002,92.029999,89.830002,91.730003,87.161530,7810638
2021-01-25,90.620003,91.027100,89.330002,90.900002,86.372856,7689434
2021-01-26,92.199997,92.910004,89.269997,89.360001,84.909554,7827751
2021-01-27,87.529999,90.349998,86.745003,88.199997,83.807320,10178499
2021-01-28,88.669998,90.150002,88.250000,89.019997,84.586479,8155520
2021-01-29,86.830002,87.339996,84.919998,85.199997,80.956726,14699838
2021-02-01,85.989998,87.300003,84.570000,86.410004,82.106476,8073583
2021-02-02,88.010002,88.370003,86.529999,87.059998,82.724098,9233059
2021-02-03,87.050003,89.389999,86.889999,88.959999,84.529472,9256453
2021-02-04,89.510002,89.650002,87.945000,89.000000,84.567490,7917645
2021-02-05,89.940002,90.470001,88.639999,89.260002,84.814529,8017276
2021-02-08,90.290001,92.040001,90.010002,91.480003,86.923965,9886579
2021-02-09,91.099998,91.269997,89.809998,90.959999,86.429871,7605481
2021-02-10,91.379997,92.589996,90.599998,92.519997,87.912170,8778844
2021-02-11,92.370003,92.440002,90.080002,92.019997,87.437073,8572404
2021-02-12,91.529999,92.730003,91.349998,92.550003,87.940681,7858297
2021-02-16,93.050003,93.860001,92.610001,93.129997,89.742661,14005982
2021-02-17,95.419998,96.720001,94.199997,95.919998,92.431183,14359912
2021-02-18,95.750000,95.779999,94.300003,95.000000,91.544647,9037383
2021-02-19,95.129997,96.379997,94.650002,95.800003,92.315559,8913854
2021-02-22,96.989998,99.639999,96.459999,98.389999,94.811348,13178659
