Date,Open,High,Low,Close,Adj Close,Volume
2020-12-11,205.360001,206.889999,204.500000,206.240005,204.980865,9227638
2020-12-14,207.850006,211.300003,206.970001,207.250000,205.984680,11967704
2020-12-15,208.539993,209.440002,206.160004,208.360001,207.087906,9799032
2020-12-16,208.479996,209.125000,207.139999,208.270004,206.998459,7504356
2020-12-17,209.000000,211.779999,208.850006,211.179993,209.890701,6517228
2020-12-18,211.020004,211.979996,209.869995,211.309998,210.019897,13298241
2020-12-21,208.270004,209.800003,204.789993,209.009995,207.733932,7576684
2020-12-22,208.389999,208.399994,205.600006,205.839996,204.583298,7403829
2020-12-23,207.330002,207.330002,205.110001,205.300003,204.046600,6523085
2020-12-24,206.639999,208.815994,206.600006,208.699997,207.425842,3367895
2020-12-28,209.850006,213.460007,208.949997,212.630005,211.331833,5816208
2020-12-29,214.610001,215.240005,213.539993,214.369995,213.061218,6093412
2020-12-30,216.000000,220.389999,215.649994,218.360001,217.026855,8875066
2020-12-31,218.399994,219.820007,216.199997,218.729996,217.394592,5922170
2021-01-04,220.250000,220.250000,214.240005,217.759995,216.430527,10318329
2021-01-05,216.309998,218.460007,213.639999,214.509995,213.200363,6869718
2021-01-06,213.800003,216.169998,212.070007,212.619995,211.321899,7206248
2021-01-07,212.199997,215.220001,212.199997,213.809998,212.504623,10967869
2021-01-08,214.169998,216.119995,212.750000,215.449997,214.134628,6513279
2021-01-11,213.960007,214.860001,212.479996,212.889999,211.590271,7354527
2021-01-12,212.339996,212.789993,207.470001,208.860001,207.584885,9331611
2021-01-13,209.410004,211.000000,208.630005,209.350006,208.071884,6688464
2021-01-14,210.570007,211.210007,201.729996,201.860001,200.627594,12887478
2021-01-15,201.539993,203.259995,200.425003,201.589996,200.359238,8755049
2021-01-19,203.050003,204.164993,200.070007,201.660004,200.428818,9772034
2021-01-20,203.029999,207.190002,202.229996,206.009995,204.752274,12675730
2021-01-21,206.050003,207.172699,204.750000,205.139999,203.887573,6517948
2021-01-22,203.990005,205.330002,201.800003,202.020004,200.786636,7316201
2021-01-25,200.339996,201.639999,195.750000,200.979996,199.752960,19282359
2021-01-26,201.759995,203.490005,200.970093,202.009995,200.776688,9605270
2021-01-27,197.639999,199.699997,193.960007,194.970001,193.779678,13772435
2021-01-28,200.000000,202.000000,198.169998,198.220001,197.009827,11041253
2021-01-29,197.820007,203.050003,192.809998,193.250000,192.070160,21503035
2021-02-01,195.139999,199.210007,195.020004,198.360001,197.148987,12970674
2021-02-02,200.850006,204.350006,200.000000,202.610001,201.373016,11305053
2021-02-03,203.070007,203.509995,200.979996,201.360001,200.130661,13458644
2021-02-04,203.240005,209.679993,203.100006,209.250000,207.972488,14534751
2021-02-05,209.979996,210.130005,208.660004,208.770004,207.495422,10283953
2021-02-08,210.000000,210.649994,205.910004,206.889999,205.626892,8637076
2021-02-09,205.759995,207.630005,203.699997,206.520004,205.259155,7619438
2021-02-10,207.970001,207.970001,205.940002,206.440002,205.179642,8467602
2021-02-11,207.330002,211.589996,207.190002,210.660004,209.698929,8411071
2021-02-12,209.360001,211.130005,207.679993,209.960007,209.002121,6911014
2021-02-16,210.660004,211.050003,207.350006,207.899994,206.951508,9652749
2021-02-17,205.259995,208.279999,205.062698,207.509995,206.563293,8375014
2021-02-18,205.880005,209.699997,204.960007,209.350006,208.394897,7329287
2021-02-19,209.339996,209.529999,203.759995,204.729996,203.795975,15011520
2021-02-22,203.550003,210.649994,203.110001,208.320007,207.369614,8337693
2021-02-23,207.399994,213.910004,206.550003,212.110001,211.142303,10571717
2021-02-24,212.360001,220.529999,211.288803,219.429993,218.428925,12038951
2021-02-25,219.289993,220.445007,212.580002,213.750000,212.774826,11404326
2021-02-26,214.050003,215.210007,210.740005,212.389999,211.421036,11730004
2021-03-01,214.970001,217.800003,214.789993,216.630005,215.641693,6982504
2021-03-02,216.960007,217.929993,214.820007,215.770004,214.785614,6155184
2021-03-03,215.149994,217.190002,212.860001,214.850006,213.869812,6484597
2021-03-04,215.970001,217.020004,208.669998,211.500000,210.535080,10658902
2021-03-05,213.729996,216.100006,209.630005,215.410004,214.427246,7582002
2021-03-08,216.979996,226.130005,215.809998,220.270004,219.265091,14750387
2021-03-09,222.059998,225.000000,220.190002,220.360001,219.354675,9228559
2021-03-10,220.720001,224.184998,219.399994,223.169998,222.151855,7822898
2021-03-11,224.529999,228.229797,223.809998,226.149994,225.118256,10053421
2021-03-12,225.279999,226.539993,223.420105,224.360001,223.336441,8172396
2021-03-15,224.229996,227.085007,221.740707,223.270004,222.251404,9306996
2021-03-16,223.710007,225.580002,222.294998,224.699997,223.674866,8949319
2021-03-17,225.050003,226.240005,221.759995,223.020004,222.002533,8675616
2021-03-18,221.429993,222.520004,219.580002,220.660004,219.653305,9323007
2021-03-19,219.119995,220.168900,206.880005,206.899994,205.956085,32209683
2021-03-22,206.550003,212.289993,206.229996,208.000000,207.051056,11371584
2021-03-23,209.050003,209.960007,207.500000,208.149994,207.200363,8820746
2021-03-24,208.750000,211.139999,207.929993,208.070007,207.120743,10101640
2021-03-25,207.669998,208.820007,205.779999,207.970001,207.021194,8390834
2021-03-26,208.250000,213.699997,207.699997,213.529999,212.555832,7399940
2021-03-29,212.449997,215.289993,211.119995,214.509995,213.531372,7792260
2021-03-30,213.009995,214.149994,211.410004,211.899994,210.933258,5497997
2021-03-31,212.550003,214.110001,211.544998,211.729996,210.764038,13179961
2021-04-01,213.783997,217.740005,212.300003,216.860001,215.870651,6138428
2021-04-05,218.600006,220.509995,217.308807,219.039993,218.040695,10440483
