Date,Open,High,Low,Close,Adj Close,Volume
2020-12-11,120.110001,120.500000,118.839996,120.230003,118.844543,2942770
2020-12-14,121.730003,121.790001,116.650002,117.360001,116.007614,5336327
2020-12-15,118.790001,119.309998,115.559998,119.099998,117.727570,4529332
2020-12-16,118.930000,119.589996,118.279999,119.000000,117.628723,2943758
2020-12-17,119.410004,119.669098,118.459999,118.980003,117.608948,3747029
2020-12-18,118.589996,119.360001,116.650002,117.510002,116.155884,8394103
2020-12-21,115.769997,118.000000,113.720001,116.410004,115.068565,4528289
2020-12-22,116.190002,116.260002,114.379997,114.550003,113.230003,3634384
2020-12-23,115.779999,118.190002,115.779999,116.949997,115.602333,2725210
2020-12-24,116.930000,117.440002,115.820000,117.349998,115.997726,706966
2020-12-28,118.050003,119.349998,117.599998,118.360001,116.996094,1878730
2020-12-29,119.239998,119.349998,118.000000,118.139999,116.778625,1860390
2020-12-30,118.250000,119.947998,118.150002,119.430000,118.053757,1954220
2020-12-31,119.709999,121.059998,119.160004,120.910004,119.516708,1747820
2021-01-04,121.300003,121.800003,116.849998,118.040001,116.679771,3472122
2021-01-05,118.260002,119.279999,117.099998,118.669998,117.302521,2112678
2021-01-06,121.000000,124.730003,120.809998,123.059998,121.641930,5861455
2021-01-07,124.099998,125.687302,117.350098,121.660004,120.679756,8696634
2021-01-08,122.070000,122.195000,119.519997,121.779999,120.798782,2934467
2021-01-11,120.419998,121.410004,119.389999,121.059998,120.084579,3311225
2021-01-12,122.000000,122.315002,120.720100,121.620003,120.640068,2671310
2021-01-13,121.599998,123.889999,121.160004,122.400002,121.413788,3678359
2021-01-14,122.650002,124.500000,122.084999,123.779999,122.782661,3404723
2021-01-15,122.480003,122.860001,121.709999,122.150002,121.165794,3948310
2021-01-19,125.489998,128.059998,124.239998,126.750000,125.728737,5818462
2021-01-20,127.190002,129.539993,127.070000,128.940002,127.901100,4090178
2021-01-21,128.289993,128.889999,126.099998,127.430000,126.403252,3655162
2021-01-22,125.739998,127.055000,124.879997,126.139999,125.123650,2955018
2021-01-25,124.239998,125.000000,120.320000,121.150002,120.173859,6156720
2021-01-26,118.750000,120.290001,115.720001,116.150002,115.214142,8932506
2021-01-27,114.860001,116.800003,112.098503,114.089996,113.170738,5816887
2021-01-28,117.430000,120.379898,116.599998,118.970001,118.011414,5788461
2021-01-29,117.739998,118.389999,115.809998,116.260002,115.323257,5059268
2021-02-01,117.699997,119.290001,117.000000,117.029999,116.087051,3359755
2021-02-02,118.290001,122.419998,118.279999,120.699997,119.727478,4037011
2021-02-03,120.080002,120.980003,119.560402,120.440002,119.469582,2782538
2021-02-04,120.989998,125.410004,120.800003,124.900002,123.893639,3916137
2021-02-05,126.620003,127.339996,125.629997,126.279999,125.262527,3184161
2021-02-08,126.870003,128.399994,126.745003,127.989998,126.958740,3360932
2021-02-09,127.650002,127.660004,126.199997,126.680000,125.659294,2174998
2021-02-10,127.629997,128.699997,126.839996,128.229996,127.196808,2929085
2021-02-11,127.449997,129.119995,126.980003,128.309998,127.276154,3732993
2021-02-12,128.190002,130.460007,128.000000,129.619995,128.575623,2873279
2021-02-16,128.910004,130.910004,128.250000,130.679993,129.627060,2730821
2021-02-17,130.080002,131.160004,128.440002,128.559998,127.524139,3199431
2021-02-18,127.489998,128.830002,126.074997,128.490005,127.454712,2269742
2021-02-19,129.490005,133.360001,129.490005,131.710007,130.648773,3419709
2021-02-22,131.509995,136.470001,131.369995,135.949997,134.854614,3923076
2021-02-23,136.470001,138.309998,134.279999,136.940002,135.836639,4814427
2021-02-24,137.199997,140.949997,136.809998,139.889999,138.762863,4099537
2021-02-25,140.619995,140.639999,136.369995,137.080002,135.975494,3607516
2021-02-26,137.100006,138.250000,133.789993,135.259995,134.170166,3654873
2021-03-01,138.179993,139.770004,138.119995,138.710007,137.592377,2972111
2021-03-02,138.240005,140.190002,138.080002,139.250000,138.128006,2929140
2021-03-03,140.000000,144.250000,140.000000,142.589996,141.441101,4393693
2021-03-04,142.149994,144.110001,139.949997,142.679993,141.530365,4461743
2021-03-05,144.660004,147.960007,142.080002,147.330002,146.142899,5048348
2021-03-08,147.279999,151.460007,146.720001,150.270004,149.059235,4283406
2021-03-09,148.580002,149.080002,144.110001,145.100006,143.930893,5806098
2021-03-10,145.699997,148.289993,145.440094,146.750000,145.567581,3049798
2021-03-11,146.000000,147.820007,145.130005,147.750000,146.559540,3147700
2021-03-12,149.100006,150.639999,148.020004,148.539993,147.343155,2420091
2021-03-15,148.039993,148.919998,146.029999,146.990005,145.805649,2587554
2021-03-16,147.250000,147.264999,142.820007,143.300003,142.145401,4031004
2021-03-17,144.759995,144.820007,141.899994,144.679993,143.514267,3278463
2021-03-18,145.490005,145.500000,142.070007,142.580002,141.431183,3173793
2021-03-19,141.899994,141.940002,139.735794,140.710007,139.576248,5098313
2021-03-22,139.490005,140.990005,138.809998,139.949997,138.822372,2274119
2021-03-23,138.940002,139.500000,135.125000,136.080002,134.983566,4905394
2021-03-24,137.970001,140.039993,137.614197,138.419998,137.304703,2638925
2021-03-25,137.949997,142.529999,136.759995,142.279999,141.133606,2766588
2021-03-26,143.740005,143.979996,141.050598,143.729996,142.571915,2687546
2021-03-29,141.979996,143.070007,140.309998,142.369995,141.222870,2220576
2021-03-30,142.899994,144.479996,142.610001,143.490005,142.333862,2034531
2021-03-31,142.979996,143.259995,141.350006,141.440002,140.722092,2957303
2021-04-01,142.339996,144.630005,142.205002,144.570007,143.836197,2629367
2021-04-05,146.910004,147.479996,145.610001,146.059998,145.318634,2960081
2021-04-06,145.979996,146.529999,144.380005,146.149994,145.408157,2851170
2021-04-07,147.419998,148.360001,145.720001,147.130005,146.383194,2399603
2021-04-08,146.800003,147.160004,144.679993,147.039993,146.293655,2295770
2021-04-09,148.210007,148.440002,146.690002,147.779999,147.029892,1783371
2021-04-12,147.259995,147.770004,146.410004,147.570007,146.820969,1869013
2021-04-13,146.550003,146.604996,143.839996,145.990005,145.248993,2132419
2021-04-14,145.809998,148.750000,145.699997,147.419998,146.671722,2141855
2021-04-15,147.509995,148.589996,145.500000,148.529999,147.776093,2901231
2021-04-16,149.710007,150.449997,148.690002,149.990005,149.228699,3479952
2021-04-19,149.190002,149.505005,147.800003,148.539993,147.786041,2259141
2021-04-20,147.210007,147.500000,144.509995,145.100006,144.363510,2526892
2021-04-21,144.000000,147.380005,143.020004,147.179993,146.432938,2161652
2021-04-22,147.570007,148.919998,145.869995,147.160004,146.413040,3247306
2021-04-23,141.539993,144.979996,140.679993,144.330002,143.597412,6400505
2021-04-26,146.800003,151.119995,145.559998,150.339996,149.576904,4821052
2021-04-27,150.699997,150.880005,148.850006,150.360001,149.596802,2692069
2021-04-28,150.679993,153.455002,149.440002,152.539993,151.765732,2584455
2021-04-29,153.850006,155.080002,152.089996,154.630005,153.845139,2636183
2021-04-30,153.600006,154.039993,152.479996,153.350006,152.571625,2712846
2021-05-03,154.589996,156.050003,154.009995,154.800003,154.014267,2726404
